Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	dGMaxMin	CriteriaType	CriteriaVarType	CriteriaPercentage
166	1042	0	1.05302114	293.196624	293.196622	293.196618	293.196626	8.04769451e-06	0.000125395896	0	0	0.315066	0	0	3
167	1050	0	1.05936464	293.196623	293.196622	293.196618	293.196626	8.04769451e-06	0.000125395896	0	0	0.314323	0	0	3
168	1057	0	1.06570814	293.196623	293.196622	293.196618	293.196626	8.04769451e-06	0.000125395896	0	0	0.312996	0	0	3
169	1065	0	1.07205165	293.196622	293.196622	293.196618	293.196626	8.04769451e-06	0.000125395896	0	0	0.314981	0	0	3
170	1071	0	1.07839515	293.196624	293.196622	293.196618	293.196626	8.04769451e-06	0.000125395896	0	0	0.313901	0	0	3
171	1077	0	1.08473865	293.196623	293.196622	293.196618	293.196626	8.04769451e-06	0.000125395896	0	0	0.314628	0	0	3
172	1085	0	1.09108215	293.196623	293.196622	293.196618	293.196626	8.04769451e-06	0.000125395896	0	0	0.314257	0	0	3
173	1093	0	1.09742565	293.196624	293.196622	293.196618	293.196626	8.04769451e-06	0.000125395896	0	0	0.31447	0	0	3
174	1099	0	1.10376915	293.196623	293.196622	293.196618	293.196626	8.04769451e-06	0.000125395896	0	0	0.313967	0	0	3
175	1107	0	1.11011265	293.196624	293.196622	293.196618	293.196626	8.04769451e-06	0.000125395896	0	0	0.314265	0	0	3
176	1114	0	1.11645615	293.196624	293.196622	293.196618	293.196626	8.04769451e-06	0.000125395896	0	0	0.313521	0	0	3
177	1122	0	1.12279965	293.196622	293.196622	293.196618	293.196626	8.04769451e-06	0.000125395896	0	0	0.31321	0	0	3
178	1130	0	1.12914315	293.196621	293.196622	293.196618	293.196626	8.04769451e-06	0.000125395896	0	0	0.313192	0	0	3
179	1137	0	1.13548665	293.196622	293.196622	293.196618	293.196626	8.04769451e-06	0.000125395896	0	0	0.313288	0	0	3
180	1144	0	1.14183016	293.196622	293.196622	293.196618	293.196626	8.04769451e-06	0.000125395896	0	0	0.31353	0	0	3
181	1150	0	1.14817366	293.196622	293.196622	293.196618	293.196626	8.04769451e-06	0.000125395896	0	0	0.313244	0	0	3
182	1157	0	1.15451716	293.196623	293.196622	293.196618	293.196626	8.04769451e-06	0.000125395896	0	0	0.313139	0	0	3
183	1163	0	1.16086066	293.196622	293.196622	293.196618	293.196626	8.04769451e-06	0.000125395896	0	0	0.313248	0	0	3
184	1169	0	1.16720416	293.196622	293.196622	293.196618	293.196626	8.04769451e-06	0.000125395896	0	0	0.31363	0	0	3
185	1177	0	1.17354766	293.196622	293.196622	293.196618	293.196626	8.04769451e-06	0.000125395896	0	0	0.312995	0	0	3
186	1183	0	1.17989116	293.196623	293.196622	293.196618	293.196626	8.04769451e-06	0.000125395896	0	0	0.31349	0	0	3
187	1189	0	1.18623466	293.196623	293.196622	293.196618	293.196626	8.04769451e-06	0.000125395896	0	0	0.312919	0	0	3
188	1195	0	1.19257816	293.196623	293.196622	293.196618	293.196626	8.04769451e-06	0.000125395896	0	0	0.314536	0	0	3
189	1201	0	1.19892166	293.196623	293.196622	293.196618	293.196626	8.04769451e-06	0.000125395896	0	0	0.313923	0	0	3
